ID,Rank,Name,Platform,Year,Genre,Publisher
17036,14783,Neverwinter Nights Diamond,PC,2004.0,Role-Playing,Atari
3768,14784,Divinity II: Flames of Vengeance,PC,2010.0,Role-Playing,DTP Entertainment
8771,14785,Under the Skin,PS2,2004.0,Action,Capcom
1125,14786,Battlefield 2142,PC,2006.0,Shooter,Electronic Arts
9373,14787,Kabu Trader Shun,DS,2007.0,Action,Capcom
16657,14788,Air Conflicts: Secret Wars,PC,2011.0,Simulation,bitComposer Games
12141,14789,Poy Poy,PS,1997.0,Action,Konami Digital Entertainment
15861,14790,Hermie Hopperhead: Scrap Panic,PS,1995.0,Platform,Sony Computer Entertainment
10743,14791,Lost Planet 2,PC,2010.0,Shooter,Capcom
3007,14792,NHL 07,XB,2006.0,Sports,Electronic Arts
12761,14793,DrumMania 7th Mix,PS2,2001.0,Simulation,Konami Digital Entertainment
19427,14794,Runabout 3: Neo Age,PS2,2002.0,Racing,BAM! Entertainment
17339,14795,AMNESIA World,PSV,2014.0,Adventure,Idea Factory
15852,14796,Captain Morgane and the Golden Turtle,PS3,2012.0,Adventure,Reef Entertainment
18821,14797,Bully: Scholarship Edition,PC,2008.0,Action,Take-Two Interactive
9529,14798,My Ballet Studio,Wii,2009.0,Simulation,505 Games
1003,14799,Guild Wars,PC,2005.0,Role-Playing,NCSoft
7626,14800,Clannad: Mitsumi Mamoru Sakamichi de - Gekan,PSP,2010.0,Adventure,Prototype
16764,14801,Archer Maclean Presents: Pool Paradise,GC,2004.0,Sports,Ignition Entertainment
14119,14802,Sengoku Efuda Yuugi: Hototogisu Tairan,PSP,2010.0,Strategy,Irem Software Engineering
3088,14803,Battlezone,PSP,2006.0,Shooter,Atari
18903,14804,Ookiku Furikabutte: Honto no Ace ni Nareru kamo,DS,2007.0,Sports,Marvelous Interactive
8096,14805,Medal of Honor: Vanguard,PS2,2007.0,Shooter,Electronic Arts
7843,14806,Touch Shot! Love Application,PS3,2012.0,Adventure,Compile Heart
14673,14807,Nanotek Warrior,PS,1997.0,Shooter,Virgin Interactive
9938,14808,Galileo,DS,2008.0,Adventure,D3Publisher
296,14809,Cake Mania: Baker's Challenge,PS2,2008.0,Puzzle,Destineer
11467,14810,Captain Tsubasa J: The Way to World Youth,SNES,1995.0,Sports,Namco Bandai Games
6464,14811,Super Monkey Ball Adventure,PS2,2006.0,Platform,Sega
4272,14812,Alien Breed Trilogy,X360,2011.0,Shooter,Mastertronic
19533,14813,Himoutou! Umaru-Chan: Himoutou Ikusei Keikaku,PSV,2015.0,Simulation,FuRyu
11027,14814,Sengoku Basara: Sanada Yukimura-Den,PS4,2016.0,Action,Capcom
12383,14815,CID The Dummy,Wii,2009.0,Platform,Oxygen Interactive
18317,14816,Kisuato,PSV,2015.0,Adventure,TGL
14739,14817,Madden NFL 07,GBA,2006.0,Sports,Electronic Arts
11586,14818,Renegade Racers,PS,1999.0,Racing,Interplay
15870,14819,The Legend of Korra (3DS),3DS,2014.0,Strategy,Activision
2021,14820,AniMates!,DS,2007.0,Simulation,Lexicon Entertainment
12527,14821,Monster High 13 Wishes,WiiU,2013.0,Action,Little Orbit
14932,14822,Franklin the Turtle,GBA,2005.0,Misc,Game Factory
11190,14823,Steins;Gate 0,PS3,2015.0,Adventure,5pb
13673,14824,Catan,DS,2009.0,Strategy,CDV Software Entertainment
18441,14825,Backyard NFL Football,Wii,2007.0,Sports,Atari
15038,14826,Captain Morgane and the Golden Turtle,PC,2012.0,Adventure,Reef Entertainment
14897,14827,Gauntlet / Rampart,GBA,2005.0,Misc,Zoo Digital Publishing
14343,14828,Age of Empires III: Gold Edition,PC,2007.0,Strategy,Microsoft Game Studios
17617,14829,Let's Play Ballerina,Wii,2010.0,Sports,Deep Silver
10662,14830,Disney Planes Fire & Rescue,WiiU,2014.0,Action,Disney Interactive Studios
13349,14831,Dream Girl Premier,3DS,2015.0,Misc,Alchemist
9505,14832,River King: Wonderful Journey,PS2,2005.0,Sports,505 Games
17084,14833,Senran Kagura: Bon Appétit!,PSV,2014.0,Misc,Marvelous Entertainment
7338,14834,Ducati Moto,DS,2008.0,Racing,Vir2L Studios
7749,14835,Justice League Heroes: The Flash,GBA,2006.0,Action,Eidos Interactive
11682,14836,Pop Cutie! Street Fashion Simulation (JP sales),DS,2008.0,Simulation,Tecmo Koei
1353,14837,The Peanuts Movie: Snoopy's Grand Adventure,PS4,2015.0,Action,Activision
4470,14838,Kawasaki Snowmobiles,Wii,2008.0,Racing,Metro 3D
15478,14839,Dungeon Siege II,PC,2005.0,Role-Playing,Microsoft Game Studios
8410,14840,Bae Yong-joon to Manabu Kankokugo DS,DS,2009.0,Misc,D3Publisher
9533,14841,World War II Combat: Road To Berlin,XB,2006.0,Shooter,Groove Games
4245,14842,Metal Saga,PS2,2005.0,Role-Playing,Success
6950,14843,Imagine: Sweet 16,DS,2010.0,Simulation,Ubisoft
19267,14844,SWAT 4,PC,2005.0,Shooter,Vivendi Games
5722,14845,Last Escort 2: Shinya no Amai Toge,PS2,2008.0,Adventure,D3Publisher
17226,14846,Pop'n Music 13 Carnival,PS2,2006.0,Simulation,Konami Digital Entertainment
5191,14847,Magicka Collection,PC,2011.0,Adventure,Unknown
10666,14848,Bookworm,GBA,2004.0,Puzzle,Unknown
15446,14849,Tokushu Houdoubu,PSV,2012.0,Adventure,Nippon Ichi Software
3414,14850,Terraria,WiiU,2016.0,Action,505 Games
18502,14851,My DoItAll,DS,2009.0,Misc,Tomy Corporation
16265,14852,Legacy of Ys: Books I & II,DS,,Role-Playing,Unknown
3848,14853,Shakugan no Shana,PS2,2006.0,Adventure,Media Works
13447,14854,Monster Mayhem: Build and Battle,Wii,2009.0,Simulation,Zushi Games
17490,14855,I Heart Geeks,DS,2011.0,Puzzle,CDV Software Entertainment
15731,14856,Hokuto no Ken: Hokuto Shinken Denshousha no Michi,DS,2008.0,Action,Spike
9239,14857,The Lord of the Rings: Conquest,PC,2009.0,Action,Electronic Arts
661,14858,The King of Fighters: Maximum Impact - Maniax,XB,,Fighting,Unknown
12253,14859,Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku,PSP,2011.0,Adventure,Idea Factory
1570,14860,Little Busters! Converted Edition,PSV,2012.0,Action,Prototype
1469,14861,Hankou Shashin,SAT,1996.0,Adventure,Imagineer
19018,14862,MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All,PSV,2015.0,Role-Playing,Idea Factory
12252,14863,Marker Man Adventures,DS,2009.0,Platform,Majesco Entertainment
15414,14864,Capcom Digital Collection,X360,2012.0,Action,Capcom
4973,14865,Pro Yakyuu Family Stadium,Wii,2008.0,Sports,Namco Bandai Games
6864,14866,Open Season,PS2,2006.0,Platform,Ubisoft
6907,14867,Monster Hunter Frontier Online: Forward 2,X360,2011.0,Role-Playing,Capcom
10460,14868,Moyashimon DS,DS,2009.0,Action,Takara Tomy
12182,14869,A Ressha de Gyoukou 2001,PS2,2001.0,Simulation,ArtDink
1265,14870,Diabolik Lovers: Lunatic Parade,PSV,2016.0,Adventure,Idea Factory
6814,14871,Let's Dance with Mel B,Wii,2011.0,Sports,Black Bean Games
5181,14872,Battlestations: Pacific,PC,2009.0,Strategy,Eidos Interactive
10765,14873,Neverwinter Nights 2,PC,2006.0,Role-Playing,Atari
6035,14874,Starry ? Sky: In Autumn,PSP,2010.0,Misc,Asgard
19475,14875,Battlefield 1942,PC,2002.0,Shooter,Electronic Arts
18177,14876,Back to the Future: The Game,X360,2015.0,Adventure,Telltale Games
17332,14877,Pitball,PS,1996.0,Sports,Time Warner Interactive
7583,14878,X-Men Origins: Wolverine - Uncaged Edition,PC,2009.0,Action,Activision
17057,14879,Combat Wings: The Great Battles of WWII,Wii,,Simulation,City Interactive
4301,14880,D.C. III: Da Capo III,PSP,2013.0,Adventure,Kadokawa Games
8259,14881,Judge Dredd: Dredd Vs Death,PS2,2003.0,Shooter,BAM! Entertainment
930,14882,Ocean Commander,Wii,2009.0,Simulation,Valcon Games
18375,14883,Drome Racers,GBA,2003.0,Racing,THQ
177,14884,Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue,PSP,2012.0,Adventure,Idea Factory
19251,14885,God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,PS4,2015.0,Misc,Namco Bandai Games
17653,14886,Tank Beat,DS,2006.0,Strategy,Midas Interactive Entertainment
657,14887,LEGO Pirates of the Caribbean: The Video Game,PC,2011.0,Action,Disney Interactive Studios
18606,14888,Turbo: Super Stunt Squad,WiiU,2013.0,Sports,D3Publisher
16808,14889,Jurassic Park: Operation Genesis,PC,2003.0,Simulation,Vivendi Games
3321,14890,The Peanuts Movie: Snoopy's Grand Adventure,X360,2015.0,Action,Activision
2651,14891,Tenkaichi * Sengoku Lovers,DS,2010.0,Adventure,Rocket Company
15532,14892,Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,PS3,2013.0,Misc,Paon Corporation
6824,14893,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2,PS2,2007.0,Misc,Sega
6911,14894,Bode Miller Alpine Skiing,PS2,2006.0,Sports,Valcon Games
8233,14895,Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,GBA,2006.0,Role-Playing,Marvelous Interactive
17717,14896,R-Type Delta,PS,1998.0,Shooter,Irem Software Engineering
4018,14897,Angelique: Maren no Rokukishi,PSP,2011.0,Adventure,Idea Factory
12877,14898,Soul Eater: Battle Resonance,PSP,2009.0,Action,Namco Bandai Games
18327,14899,Psycho-Pass: Mandatory Happiness,PS4,2016.0,Adventure,Nippon Ichi Software
5649,14900,Hisshou Pachinko*Pachi-slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki,DS,2008.0,Misc,D3Publisher
2570,14901,The Great Battle Gaiden 2: Matsuri da Wasshoi,SNES,1994.0,Action,Banpresto
11052,14902,Napoleon Dynamite: The Game,DS,2007.0,Puzzle,Crave Entertainment
642,14903,Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku,DS,2008.0,Simulation,Broccoli
19373,14904,Rock 'N' Roll Adventures,Wii,2007.0,Platform,Popcorn Arcade
9649,14905,War Gods,PS,1996.0,Fighting,GT Interactive
10627,14906,Evangelion: Jo,PS2,2009.0,Action,Namco Bandai Games
8718,14907,Doki Oki,PS,1995.0,Adventure,Banpresto
13649,14908,Gakuen Alice: WakuWaku * Happy Friends,DS,2007.0,Adventure,Kids Station
18197,14909,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,PSV,2012.0,Adventure,ChunSoft
432,14910,Konohana 2: Todoke Kanai Requiem,PS2,2002.0,Adventure,Success
18199,14911,Derby Time 2006,PSP,2006.0,Sports,Sony Computer Entertainment
19946,14912,Yuusha Shisu.,PSV,2016.0,Role-Playing,Nippon Ichi Software
4453,14913,Monster Mayhem: Build and Battle,DS,2009.0,Simulation,Zushi Games
1360,14914,Senjou no Waltz,PSV,2014.0,Adventure,Idea Factory
17643,14915,Chuck E. Cheese's Sports Games,Wii,2011.0,Sports,UFO Interactive
12930,14916,Ghostbusters (2016),XOne,2016.0,Action,Activision
8681,14917,Stronghold 2 Deluxe,PC,2005.0,Strategy,Take-Two Interactive
9122,14918,MAPLUS: Portable Navi 3,PSP,2009.0,Misc,Edia
13140,14919,DEATH NOTE: L o Tsugu Mono,DS,2007.0,Adventure,Konami Digital Entertainment
6105,14920,ZooCube,GC,2002.0,Puzzle,Acclaim Entertainment
615,14921,Puppet Show 3: Lost Town,PC,2011.0,Puzzle,Focus Home Interactive
1321,14922,Star Wars: Empire at War - Forces of Corruption,PC,2006.0,Strategy,LucasArts
7307,14923,Spy Hunter / Super Sprint,GBA,2005.0,Racing,Zoo Digital Publishing
793,14924,Otometeki Koi Kakumei * Love Revo! Portable,PSP,2010.0,Adventure,Idea Factory
1440,14925,Clover no Kuni no Alice: Wonderful Wonder World,PS2,2010.0,Adventure,Prototype
3385,14926,Room Zoom: Race for Impact,XB,2004.0,Racing,Jaleco
12011,14927,Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru,PSV,2013.0,Adventure,5pb
6093,14928,Tube Slider,GC,,Racing,Unknown
17297,14929,Ghost Pirates of Vooju Island,PC,2009.0,Adventure,DTP Entertainment
13302,14930,America Oudan Ultra-Quiz,SAT,1995.0,Misc,Victor Interactive
4335,14931,DoDonPachi Dai-Oujou: Black Label Extra,X360,2009.0,Shooter,5pb
11405,14932,Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!,DS,2009.0,Misc,PlayV
19168,14933,ParaWorld,PC,2006.0,Strategy,Deep Silver
3806,14934,Tropico Reloaded,PC,2009.0,Strategy,Kalypso Media
13687,14935,Shinseiki Evangelion: Battle Orchestra,PS2,2007.0,Fighting,Broccoli
8678,14936,Pharaoh,PC,1998.0,Strategy,Vivendi Games
1126,14937,Vampire Mansion: Linda Hyde,DS,2011.0,Adventure,Unknown
8641,14938,Yes! Precure 5 Go Go Zenin Shu Go! Dream Festival,DS,2008.0,Action,Namco Bandai Games
5680,14939,Battlefield 2: Modern Combat(JP sales),PS2,2005.0,Shooter,Electronic Arts
5508,14940,The Idolmaster: Gravure For You! Vol.7,PS3,2012.0,Action,Namco Bandai Games
11081,14941,Stake: Fortune Fighters,XB,2003.0,Fighting,Metro 3D
17669,14942,Serious Sam Advance,GBA,2004.0,Shooter,Global Star
2175,14943,The Settlers: Rise of an Empire,PC,2007.0,Strategy,Ubisoft
17068,14944,Let's Play Garden,Wii,2010.0,Simulation,Deep Silver
18408,14945,Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku,PS3,,Adventure,
19071,14946,Pop'n Music 12 Iroha,PS2,2006.0,Simulation,Konami Digital Entertainment
9756,14947,BeatMania IIDX 11: IIDX Red,PS2,2006.0,Simulation,Konami Digital Entertainment
8380,14948,Warhammer Online: Age of Reckoning,PC,2008.0,Role-Playing,GOA
17898,14949,Jikkyou Powerful Pro Yakyuu 12 Ketteiban,GC,2005.0,Sports,Konami Digital Entertainment
2013,14950,Road Trip: The Arcade Edition,GC,2002.0,Racing,Zoo Digital Publishing
16514,14951,Juusanshi Engi Engetsu Sangokuden 2,PSP,2014.0,Action,Idea Factory
2924,14952,No More Heroes: Heroes' Paradise,X360,2010.0,Action,Marvelous Interactive
6913,14953,Virtua Tennis: World Tour (jp sales),PSP,2005.0,Sports,Sega
4440,14954,World Series of Poker 2008: Battle for the Bracelets,PSP,2007.0,Misc,Activision
1617,14955,Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai,PSP,2012.0,Action,5pb
17777,14956,Cold War,XB,2005.0,Shooter,DreamCatcher Interactive
14732,14957,Steel Battalion: Line of Contact,XB,2004.0,Simulation,Capcom
218,14958,Naruto Shippuden: Ultimate Ninja Storm Collection,PS3,2016.0,Action,Namco Bandai Games
16039,14959,Ken to Mahou to Gakuen Mono. 2G,PS3,2010.0,Role-Playing,Acquire
13941,14960,NBA Starting Five,XB,2002.0,Sports,Konami Digital Entertainment
251,14961,Kami Naru Kimi to,PSP,2011.0,Adventure,Idea Factory
9061,14962,Spy Hunter: Nowhere To Run,PS2,2006.0,Racing,Midway Games
2386,14963,LEGO Harry Potter: Years 1-4,PC,2010.0,Action,Warner Bros. Interactive Entertainment
7557,14964,Ikki Tousen: Eloquent Fist,PSP,2008.0,Fighting,Marvelous Interactive
19224,14965,Viva Pinata,PC,2007.0,Simulation,Microsoft Game Studios
7389,14966,Carmen Sandiego: The Secret of the Stolen Drums,XB,2004.0,Action,BAM! Entertainment
10896,14967,Disney's Magical Quest 3 Starring Mickey and Donald,GBA,2003.0,Action,Capcom
9437,14968,Chili Con Carnage,PSP,2007.0,Shooter,Eidos Interactive
14924,14969,Bus Simulator 16,PC,2016.0,Simulation,Astragon
15448,14970,Rengoku II:  The Stairway To H.E.A.V.E.N.,PSP,2006.0,Action,Konami Digital Entertainment
5583,14971,Teddy Together,3DS,2016.0,Simulation,Nintendo
9459,14972,Pony Luv,DS,2008.0,Simulation,GSP
14855,14973,Strike Witches 2: Iyasu Naosu Punipunisuru,DS,2010.0,Action,Kadokawa Shoten
974,14974,Omega Quintet,PS4,2014.0,Role-Playing,Compile Heart
16163,14975,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,PS3,2015.0,Action,Namco Bandai Games
15655,14976,Demigod,PC,2009.0,Strategy,Atari
1262,14977,The Voice,PS3,2014.0,Action,Activision
14383,14978,"Ed, Edd n Eddy: The Mis-Edventures",XB,2005.0,Platform,Midway Games
4823,14979,Bunmei Haruka: Aoiza Ibunroku,PSP,2011.0,Action,FuRyu
16604,14980,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,PS3,2015.0,Adventure,Namco Bandai Games
3608,14981,Blade Arcus from Shining EX,PS4,2015.0,Fighting,Sega
17831,14982,Vantage Master Portable,PSP,2008.0,Role-Playing,Falcom Corporation
3776,14983,Lilpri DS: Hime-Chen! Apple Pink,DS,2010.0,Adventure,Sega
7155,14984,Star Trek Online,PC,2010.0,Role-Playing,Atari
12556,14985,Rapala for Kinect,X360,2011.0,Sports,Activision
13949,14986,Rugby Challenge 3,X360,2016.0,Sports,Alternative Software
14086,14987,"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 1: Shinseiki Evangelion - Magokoro o, Kimi ni",DS,2008.0,Misc,D3Publisher
4015,14988,Diabolik Lovers: Vandead Carnival,PSV,2014.0,Action,Idea Factory
4608,14989,O.M.G. 26 - Our Mini Games,DS,2007.0,Puzzle,505 Games
15958,14990,Ty the Tasmanian Tiger 3: Night of the Quinkan,XB,2005.0,Action,Zoo Digital Publishing
14745,14991,AMF Xtreme Bowling,PS2,2006.0,Sports,Mastertronic
19275,14992,Total Overdose: A Gunslinger's Tale in Mexico,XB,2005.0,Shooter,Eidos Interactive
10679,14993,Bomberman Fantasy Race,PS,1998.0,Racing,Virgin Interactive
955,14994,Colin McRae Rally 2.0,GBA,2002.0,Racing,Codemasters
5105,14995,Carnage Heart EXA,PSP,2010.0,Strategy,ArtDink
7023,14996,Tropico 4: Modern Times,PC,2012.0,Strategy,Kalypso Media
19833,14997,Europa Universalis III Complete,PC,2008.0,Strategy,Paradox Interactive
6229,14998,Bugriders: The Race of Kings,PS,1997.0,Racing,GT Interactive
12648,14999,Bust-A-Move,3DO,1994.0,Puzzle,Micro Cabin
926,15000,Wii de Asobu: Metroid Prime,Wii,,Shooter,Nintendo
13536,15001,Payout Poker & Casino,PSP,,Misc,Unknown
1309,15002,Wii de Asobu: Metroid Prime,Wii,,Shooter,Nintendo
17943,15003,Wangan Midnight Portable,PSP,2007.0,Racing,Genki
1664,15004,Cross Ange: Tenshi to Ryuu no Rondo tr.,PSV,2015.0,Action,Namco Bandai Games
12890,15005,Canvas 2,PS2,2006.0,Adventure,Kadokawa Shoten
14872,15006,Memories Off: Sorekara Again,PS2,2006.0,Adventure,KID
13307,15007,Tom Clancy's Rainbow Six: Vegas 2,PC,2008.0,Shooter,Ubisoft
16534,15008,11eyes: CrossOver,X360,2009.0,Adventure,5pb
8360,15009,Kenka Bancho Otome,PSV,2016.0,Action,Screenlife
7957,15010,Supermodel Makeover by Lauren Luke,DS,2009.0,Simulation,Avanquest
3536,15011,George of the Jungle and the Search for the Secret,Wii,2008.0,Platform,Ignition Entertainment
8123,15012,AirForce Delta Storm,GBA,2002.0,Shooter,Konami Digital Entertainment
13570,15013,Serious Sam HD: Gold Edition,X360,2011.0,Shooter,Mastertronic
4651,15014,Peter Pan in Disney's Return to Never Land,PS,2002.0,Platform,Sony Computer Entertainment
6100,15015,Ferrari Challenge Trofeo Pirelli Deluxe,Wii,2009.0,Racing,System 3 Arcade Software
4096,15016,Xenosaga I·II,DS,2006.0,Role-Playing,Namco Bandai Games
13544,15017,SimCity Societies,PC,2007.0,Simulation,Electronic Arts
17941,15018,Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,Wii,2008.0,Sports,Hudson Soft
9810,15019,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,PS3,2016.0,Misc,Namco Bandai Games
10597,15020,Fishdom 2 Deluxe,PC,2010.0,Puzzle,Rondomedia
14332,15021,Kuusen II,PS2,2004.0,Simulation,Kadokawa Shoten
5076,15022,Cross Channel: In Memory of All People,X360,2011.0,Adventure,CyberFront
17944,15023,Bomberman Story DS,DS,2007.0,Role-Playing,Rising Star Games
7625,15024,Penguins of Madagascar,Wii,2014.0,Action,Namco Bandai Games
14723,15025,Clannad: Mitsumi Mamoru Sakamichi de - Joukan,PSP,2010.0,Adventure,Prototype
2969,15026,Brothers in Arms: Hell's Highway,PC,2008.0,Shooter,Ubisoft
11531,15027,Are You Alice?,PSP,2011.0,Adventure,Idea Factory
342,15028,Future Tactics: The Uprising,GC,2004.0,Strategy,JoWood Productions
17949,15029,Stronghold Crusader Extreme,PC,2008.0,Strategy,Gamecock
6796,15030,Kensei: Sacred Fist,PS,1997.0,Fighting,Konami Digital Entertainment
17237,15031,Backyard NFL Football,DS,2007.0,Sports,Atari
10220,15032,Okashi na Shima no Peter Pan: Sweet Never Land,PSP,2011.0,Adventure,Quinrose
15325,15033,Urakata Hakuoki,PSP,2013.0,Adventure,Idea Factory
13475,15034,Cities XL 2011,PC,2010.0,Simulation,Focus Home Interactive
16474,15035,Kung Fu Panda,PC,2008.0,Action,Activision
16795,15036,Gift: Prism,PS2,2006.0,Adventure,Sweets
19401,15037,PDC World Championship Darts: Pro Tour,X360,2010.0,Sports,O-Games
13342,15038,Shanghai: True Valor,PS,1998.0,Puzzle,Activision
10964,15039,Tokyo Xanadu eX+,PS4,2016.0,Role-Playing,Nihon Falcom Corporation
16690,15040,Major Dream: Major DS Dream Baseball,DS,2008.0,Sports,Takara Tomy
7222,15041,Steins;Gate: Senkei Kousoku no Phonogram,X360,2013.0,Adventure,5pb
16375,15042,Thunderbirds,GBA,2004.0,Shooter,Vivendi Games
4962,15043,Winning Post 8 2015,PSV,2015.0,Action,Tecmo Koei
19081,15044,Vitamin Z Revolution,PSP,2010.0,Adventure,D3Publisher
1062,15045,Aria: The Origination ~Aoi Wakusei no El Cielo~,PS2,2008.0,Adventure,Alchemist
15136,15046,Inkheart,DS,2009.0,Adventure,DreamCatcher Interactive
5776,15047,Street Fighter X Tekken,PC,2012.0,Fighting,Capcom
8119,15048,Lunatic Dawn Tempest,PS2,2001.0,Role-Playing,ArtDink
5577,15049,Ceville,PC,2009.0,Action,Kalypso Media
952,15050,Strike Witches: Shirogane no Tsubasa,PSP,2012.0,Strategy,Kadokawa Shoten
8429,15051,Total Immersion Racing,XB,2002.0,Racing,Empire Interactive
5992,15052,Totally Spies! 2: Undercover,DS,2006.0,Action,Atari
2780,15053,Luxor: The Wrath of Set,PSP,2006.0,Puzzle,Mumbo Jumbo
7995,15054,Natalie Brooks: Mystery at Hillcrest High,DS,2012.0,Action,Licensed 4U
13983,15055,NASCAR Heat Evolution,XOne,2016.0,Racing,Dusenberry Martin Racing
2062,15056,Board Game: Top Shop,PS,1999.0,Misc,Success
8102,15057,NANA: Live Staff Daiboshuu! Shoshinsha Kangei,DS,2007.0,Action,Konami Digital Entertainment
9043,15058,Castlevania: Lords of Shadow - Reverie,X360,2011.0,Action,Konami Digital Entertainment
1962,15059,Xia-Xia,DS,2012.0,Platform,
5304,15060,Cocoto Magic Circus,Wii,2008.0,Shooter,Neko Entertainment
11475,15061,Zero no Tsukaima: Shou-akuma to Harukaze no Concerto,PS2,2007.0,Adventure,Marvelous Interactive
17547,15062,Dunamis 15,PS3,2011.0,Adventure,5pb
9758,15063,DemiKids: Dark Version,GBA,2002.0,Role-Playing,Atlus
1307,15064,Mage Knight: Destiny's Soldier,DS,2006.0,Strategy,Namco Bandai Games
13740,15065,GT Legends,PC,2005.0,Racing,Atari
5699,15066,Blender Bros.,GBA,2002.0,Platform,Unknown
7739,15067,Suzumiya Haruhi no Heiretsu,Wii,2009.0,Adventure,Sega
2328,15068,F1 Race Stars,PC,2012.0,Racing,Codemasters
9526,15069,DemiKids: Light Version,GBA,2002.0,Role-Playing,Atlus
4572,15070,Nanatsuiro * Drops Pure!!,PS2,2007.0,Adventure,Media Works
14267,15071,Pe-Jongju to Manabu Kankokugo DS: Test-Hen,DS,2010.0,Misc,D3Publisher
13825,15072,Escape the Emerald Star,PC,2011.0,Puzzle,PopCap Games
3751,15073,La Corda d'Oro 4,PSV,2016.0,Action,Tecmo Koei
4226,15074,Thomas and Friends: Steaming around Sodor,3DS,2015.0,Action,Avanquest Software
1123,15075,Titanic Mystery,Wii,2010.0,Puzzle,O-Games
16598,15076,Falcon 4.0: Allied Force,PC,2005.0,Simulation,Graphsim Entertainment
3271,15077,Bottom of the 9th '97,PS,1997.0,Sports,Konami Digital Entertainment
862,15078,Shaman King: Chou Senjiryokketsu 3,GBA,2002.0,Role-Playing,King Records
17570,15079,Ride,X360,2015.0,Racing,Milestone S.r.l.
8863,15080,Line Rider 2: Unbound,Wii,2008.0,Puzzle,Deep Silver
15737,15081,HatsuKare * Renai Debut Sengen!,PSP,2013.0,Adventure,FuRyu
7185,15082,Treasure Chase,DS,2011.0,Puzzle,Storm City Games
15289,15083,Unreal Anthology,PC,2006.0,Shooter,Midway Games
12658,15084,X3: Terran War Pack,PC,2012.0,Misc,Deep Silver
14851,15085,Prison Architect,PS4,2016.0,Action,Introversion Software
3960,15086,G1 Jockey Wii,Wii,2007.0,Sports,Tecmo Koei
8932,15087,Kingdom: Ikkitousen no Ken,PSP,2010.0,Action,Konami Digital Entertainment
12419,15088,Wrestle Kingdom 2: Pro Wrestling Sekai Taisen,PS2,2007.0,Fighting,Yuke's
19732,15089,Rugby League Live 3,PS4,2015.0,Action,Tru Blu Entertainment
9277,15090,Tom Clancy's EndWar,PC,2009.0,Strategy,Ubisoft
13575,15091,RayCrisis: Series Termination,PS,1999.0,Shooter,JVC
16489,15092,Left 4 Dead,PC,2008.0,Shooter,Electronic Arts
6072,15093,Bejeweled 2 Deluxe,PC,2006.0,Puzzle,Focus Home Interactive
14952,15094,Ikki Tousen: Shining Dragon,PS2,2007.0,Role-Playing,Marvelous Interactive
4612,15095,Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,PS2,2008.0,Adventure,Minato Station
12488,15096,Toxic Grind,XB,2002.0,Sports,THQ
7244,15097,DiRT,PC,2007.0,Racing,Codemasters
4398,15098,Kawasaki Jet Ski,Wii,2008.0,Racing,Metro 3D
10016,15099,Genkai Tokki: Seven Pirates,PSV,2016.0,Role-Playing,Compile Heart
11300,15100,Enchanted Arms (JP sales),X360,2006.0,Role-Playing,Ubisoft
19547,15101,ScrapLand,XB,2005.0,Action,Deep Silver
16978,15102,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Fuujirareta Megami Portable,PSP,2011.0,Misc,Paon
13998,15103,Geten no Hana,PSP,2013.0,Misc,Tecmo Koei
10107,15104,Crazy Machines,Wii,2010.0,Puzzle,DTP Entertainment
9299,15105,Harukanaru Toki no Naka de 3 with Izayoiki Aizouban,PSP,2009.0,Adventure,Tecmo Koei
16328,15106,Blade Arcus from Shining EX,PS3,2015.0,Fighting,Sega
14436,15107,Brave: The Video Game,Wii,2012.0,Action,Disney Interactive Studios
8787,15108,Frontlines: Fuel of War,PC,2008.0,Shooter,THQ
1153,15109,D.Gray-man: Sousha no Shikaku,PS2,2008.0,Adventure,Konami Digital Entertainment
11945,15110,Indianapolis 500 Evolution,X360,2009.0,Racing,Zushi Games
13103,15111,Ookami to Koushinryou: Omiowataru Kaze,DS,2009.0,Adventure,ASCII Media Works
4115,15112,Grey's Anatomy: The Video Game,PC,2009.0,Adventure,Ubisoft
